id_hecho;fecha;aaaa;victima;sexo_victima;edad_victima;gravedad;rol_victima;fecha_fallemiento;tipo_de_dato
LC-2021-0239334;2021-05-20;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0259318;2021-05-20;2021;BICICLETA;Varon;39;SD;SD;NA;definitivo
LC-2021-0260008;2021-05-20;2021;PEATON;Mujer;44;SD;SD;NA;definitivo
LC-2021-0230889;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0231004;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0231014;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0231090;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0231405;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0231446;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0231461;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0231669;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0231726;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0231727;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0231805;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0231830;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0232321;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0233941;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0237497;2021-05-21;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0232539;2021-05-22;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0232800;2021-05-22;2021;MOTO;Varon;48;GRAVE;SD;NA;definitivo
LC-2021-0232863;2021-05-22;2021;SD;Varon;43;GRAVE;SD;NA;definitivo
LC-2021-0232864;2021-05-22;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0232929;2021-05-22;2021;SD;Varon;26;GRAVE;SD;NA;definitivo
LC-2021-0232998;2021-05-23;2021;AUTO;Mujer;27;SD;SD;NA;definitivo
LC-2021-0233253;2021-05-23;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0233282;2021-05-23;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0233331;2021-05-23;2021;SD;Varon;37;GRAVE;SD;NA;definitivo
LC-2021-0233690;2021-05-24;2021;MOTO;Varon;30;GRAVE;SD;NA;definitivo
LC-2021-0233848;2021-05-24;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0234082;2021-05-24;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0234214;2021-05-24;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0621344;2021-05-24;2021;SD;Mujer;58;SD;SD;NA;definitivo
LC-2021-0234815;2021-05-25;2021;MOTO;Varon;22;SD;SD;NA;definitivo
LC-2021-0234816;2021-05-25;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0235170;2021-05-25;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0235196;2021-05-25;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0230174;2021-05-26;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0235635;2021-05-26;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0235738;2021-05-26;2021;SD;Varon;30;SD;SD;NA;definitivo
LC-2021-0235765;2021-05-26;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0236123;2021-05-26;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0236489;2021-05-26;2021;SD;Varon;31;GRAVE;SD;NA;definitivo
LC-2021-0236593;2021-05-26;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0236716;2021-05-26;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0236718;2021-05-26;2021;MOTO;Varon;42;SD;SD;NA;definitivo
LC-2021-0236825;2021-05-26;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0237000;2021-05-26;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0241150;2021-05-26;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0268626;2021-05-26;2021;TRANSPORTE PUBLICO;Mujer;44;SD;SD;NA;definitivo
LC-2021-0237213;2021-05-27;2021;PEATON;Varon;29;GRAVE;SD;NA;definitivo
LC-2021-0238308;2021-05-27;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0238659;2021-05-27;2021;SD;Varon;26;GRAVE;SD;NA;definitivo
LC-2021-0238695;2021-05-27;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0239637;2021-05-27;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0238964;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0239024;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0239025;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0239137;2021-05-28;2021;PEATON;Mujer;61;GRAVE;SD;NA;definitivo
LC-2021-0239359;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0239635;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0239645;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0239706;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0239752;2021-05-28;2021;MOTO;Varon;23;SD;SD;NA;definitivo
LC-2021-0239990;2021-05-28;2021;MOTO;Varon;44;GRAVE;SD;NA;definitivo
LC-2021-0240021;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0240084;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0240139;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0240185;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0240228;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0245413;2021-05-28;2021;BICICLETA;Mujer;65;SD;SD;NA;definitivo
LC-2021-0248232;2021-05-28;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0266512;2021-05-28;2021;MOTO;Varon;46;SD;SD;NA;definitivo
LC-2021-0522799;2021-05-28;2021;SD;Varon;36;SD;SD;NA;definitivo
LC-2021-0240418;2021-05-29;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0240959;2021-05-29;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0241015;2021-05-29;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0241038;2021-05-29;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0241403;2021-05-29;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0241542;2021-05-30;2021;MOTO;Varon;33;GRAVE;SD;NA;definitivo
LC-2021-0242052;2021-05-30;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0242063;2021-05-30;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0242114;2021-05-30;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0242208;2021-05-31;2021;AUTO;Varon;40;GRAVE;SD;NA;definitivo
LC-2021-0242355;2021-05-31;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0242426;2021-05-31;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0242646;2021-05-31;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0243221;2021-05-31;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0243805;2021-05-31;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0252953;2021-05-31;2021;BICICLETA;Varon;56;SD;SD;NA;definitivo
LC-2021-0255523;2021-05-31;2021;MOTO;Mujer;25;SD;SD;NA;definitivo
LC-2021-0607306;2021-05-31;2021;SD;Varon;46;SD;SD;NA;definitivo
LC-2021-0244155;2021-06-01;2021;SD;Varon;29;SD;SD;NA;definitivo
LC-2021-0244159;2021-06-01;2021;MOTO;Varon;SD;SD;SD;NA;definitivo
LC-2021-0244238;2021-06-01;2021;SD;Mujer;30;SD;SD;NA;definitivo
LC-2021-0244489;2021-06-01;2021;BICICLETA;Mujer;41;SD;SD;NA;definitivo
LC-2021-0244561;2021-06-01;2021;MOTO;Varon;27;SD;SD;NA;definitivo
LC-2021-0244584;2021-06-01;2021;PEATON;Varon;85;SD;SD;NA;definitivo
LC-2021-0244661;2021-06-01;2021;MOTO;Varon;23;SD;SD;NA;definitivo
LC-2021-0244728;2021-06-01;2021;BICICLETA;Varon;40;GRAVE;SD;NA;definitivo
LC-2021-0244885;2021-06-01;2021;MOTO;Varon;20;SD;SD;NA;definitivo
LC-2021-0244984;2021-06-01;2021;MOTO;Varon;29;SD;SD;NA;definitivo
LC-2021-0244998;2021-06-01;2021;BICICLETA;Varon;23;SD;SD;NA;definitivo
LC-2021-0245039;2021-06-01;2021;BICICLETA;Varon;41;SD;SD;NA;definitivo
LC-2021-0245081;2021-06-01;2021;BICICLETA;Mujer;40;SD;SD;NA;definitivo
LC-2021-0245164;2021-06-01;2021;BICICLETA;Varon;58;SD;SD;NA;definitivo
LC-2021-0245452;2021-06-01;2021;MOTO;Varon;34;SD;SD;NA;definitivo
LC-2021-0245482;2021-06-01;2021;PEATON;Varon;57;SD;SD;NA;definitivo
LC-2021-0245583;2021-06-01;2021;BICICLETA;Varon;33;SD;SD;NA;definitivo
LC-2021-0251334;2021-06-01;2021;UTILITARIO;Varon;35;SD;SD;NA;definitivo
LC-2021-0288939;2021-06-01;2021;BICICLETA;Varon;54;SD;SD;NA;definitivo
LC-2021-0246019;2021-06-02;2021;MOTO;Varon;SD;SD;SD;NA;definitivo
LC-2021-0246040;2021-06-02;2021;MOTO;Varon;SD;SD;SD;NA;definitivo
LC-2021-0246201;2021-06-02;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0246271;2021-06-02;2021;TRANSPORTE PUBLICO;Mujer;79;SD;SD;NA;definitivo
LC-2021-0246297;2021-06-02;2021;MOTO;Mujer;34;SD;SD;NA;definitivo
LC-2021-0246319;2021-06-02;2021;BICICLETA;Mujer;50;SD;SD;NA;definitivo
LC-2021-0246322;2021-06-02;2021;PEATON;Mujer;57;GRAVE;SD;NA;definitivo
LC-2021-0246362;2021-06-02;2021;MOTO;Varon;36;SD;SD;NA;definitivo
LC-2021-0246422;2021-06-02;2021;MOTO;Varon;27;SD;SD;NA;definitivo
LC-2021-0246513;2021-06-02;2021;BICICLETA;Varon;36;SD;SD;NA;definitivo
LC-2021-0246524;2021-06-02;2021;MOTO;Mujer;29;SD;SD;NA;definitivo
LC-2021-0246622;2021-06-02;2021;PEATON;Mujer;23;SD;SD;NA;definitivo
LC-2021-0246685;2021-06-02;2021;MOTO;Varon;31;SD;SD;NA;definitivo
LC-2021-0246696;2021-06-02;2021;BICICLETA;Varon;39;SD;SD;NA;definitivo
LC-2021-0246753;2021-06-02;2021;MOTO;SD;SD;SD;SD;NA;definitivo
LC-2021-0246772;2021-06-02;2021;PEATON;Mujer;19;SD;SD;NA;definitivo
LC-2021-0246906;2021-06-02;2021;BICICLETA;Mujer;35;SD;SD;NA;definitivo
LC-2021-0246932;2021-06-02;2021;MOTO;Varon;38;SD;SD;NA;definitivo
LC-2021-0246972;2021-06-02;2021;MOTO;Mujer;23;SD;SD;NA;definitivo
LC-2021-0247070;2021-06-02;2021;MOTO;Varon;68;SD;SD;NA;definitivo
LC-2021-0247122;2021-06-02;2021;PEATON;Varon;32;SD;SD;NA;definitivo
LC-2021-0247137;2021-06-02;2021;MOTO;Varon;24;SD;SD;NA;definitivo
LC-2021-0247163;2021-06-02;2021;MOTO;Varon;39;SD;SD;NA;definitivo
LC-2021-0247180;2021-06-02;2021;AUTO;Varon;45;SD;SD;NA;definitivo
LC-2021-0247218;2021-06-02;2021;MOTO;Varon;27;SD;SD;NA;definitivo
LC-2021-0247236;2021-06-02;2021;MOTO;Varon;41;SD;SD;NA;definitivo
LC-2021-0248351;2021-06-02;2021;MOTO;Varon;20;SD;SD;NA;definitivo
LC-2021-0248525;2021-06-02;2021;MOTO;Varon;50;SD;SD;NA;definitivo
LC-2021-0248577;2021-06-02;2021;TRANSPORTE PUBLICO;Varon;32;SD;SD;NA;definitivo
LC-2021-0248800;2021-06-02;2021;BICICLETA;Varon;52;SD;SD;NA;definitivo
LC-2021-0250247;2021-06-02;2021;BICICLETA;Varon;24;SD;SD;NA;definitivo
LC-2021-0297852;2021-06-02;2021;PEATON;Mujer;65;SD;SD;NA;definitivo
LC-2021-0313057;2021-06-02;2021;SD;Varon;37;SD;SD;NA;definitivo
LC-2021-0247762;2021-06-03;2021;MOTO;Varon;53;GRAVE;SD;NA;definitivo
LC-2021-0248037;2021-06-03;2021;MOTO;Varon;29;SD;SD;NA;definitivo
LC-2021-0248095;2021-06-03;2021;BICICLETA;Varon;32;SD;SD;NA;definitivo
LC-2021-0248184;2021-06-03;2021;UTILITARIO;Varon;23;SD;SD;NA;definitivo
LC-2021-0248301;2021-06-03;2021;MOTO;Varon;38;SD;SD;NA;definitivo
LC-2021-0248324;2021-06-03;2021;MOTO;Mujer;26;SD;SD;NA;definitivo
LC-2021-0248439;2021-06-03;2021;MOTO;Varon;37;SD;SD;NA;definitivo
LC-2021-0248505;2021-06-03;2021;BICICLETA;Varon;32;SD;SD;NA;definitivo
LC-2021-0248633;2021-06-03;2021;MOTO;Mujer;38;SD;SD;NA;definitivo
LC-2021-0248645;2021-06-03;2021;PEATON;Mujer;61;SD;SD;NA;definitivo
LC-2021-0248655;2021-06-03;2021;MOTO;Mujer;35;SD;SD;NA;definitivo
LC-2021-0248705;2021-06-03;2021;MOTO;Varon;34;SD;SD;NA;definitivo
LC-2021-0248728;2021-06-03;2021;MOTO;Varon;57;SD;SD;NA;definitivo
LC-2021-0248761;2021-06-03;2021;MOTO;Varon;SD;SD;SD;NA;definitivo
LC-2021-0248774;2021-06-03;2021;PEATON;Varon;30;SD;SD;NA;definitivo
LC-2021-0248781;2021-06-03;2021;AUTO;Varon;42;SD;SD;NA;definitivo
LC-2021-0250072;2021-06-03;2021;BICICLETA;Varon;32;SD;SD;NA;definitivo
LC-2021-0254862;2021-06-03;2021;AUTO;Mujer;52;SD;SD;NA;definitivo
LC-2021-33610374;2021-06-03;2021;PEATON;Mujer;45;GRAVE;SD;NA;definitivo
LC-2021-0249272;2021-06-04;2021;PEATON;Varon;39;SD;SD;NA;definitivo
LC-2021-0249517;2021-06-04;2021;BICICLETA;Varon;50;SD;SD;NA;definitivo
LC-2021-0249758;2021-06-04;2021;MOTO;Varon;32;SD;SD;NA;definitivo
LC-2021-0249765;2021-06-04;2021;MOTO;Varon;22;SD;SD;NA;definitivo
LC-2021-0249825;2021-06-04;2021;BICICLETA;Varon;35;SD;SD;NA;definitivo
LC-2021-0249886;2021-06-04;2021;BICICLETA;Mujer;35;SD;SD;NA;definitivo
LC-2021-0249979;2021-06-04;2021;MOTO;Varon;24;SD;SD;NA;definitivo
LC-2021-0249997;2021-06-04;2021;MOTO;Varon;24;SD;SD;NA;definitivo
LC-2021-0250016;2021-06-04;2021;AUTO;Mujer;48;SD;SD;NA;definitivo
LC-2021-0250022;2021-06-04;2021;MOTO;Varon;39;SD;SD;NA;definitivo
LC-2021-0250039;2021-06-04;2021;AUTO;Varon;22;SD;SD;NA;definitivo
LC-2021-0250065;2021-06-04;2021;MOTO;Varon;46;SD;SD;NA;definitivo
LC-2021-0250091;2021-06-04;2021;BICICLETA;Varon;58;SD;SD;NA;definitivo
LC-2021-0250094;2021-06-04;2021;BICICLETA;Varon;40;SD;SD;NA;definitivo
LC-2021-0250210;2021-06-04;2021;MOTO;Varon;32;GRAVE;SD;NA;definitivo
LC-2021-0250218;2021-06-04;2021;MOTO;Varon;39;SD;SD;NA;definitivo
LC-2021-0250228;2021-06-04;2021;MOTO;Varon;23;SD;SD;NA;definitivo
LC-2021-0250245;2021-06-04;2021;MOTO;Varon;23;SD;SD;NA;definitivo
LC-2021-0250335;2021-06-04;2021;MOTO;Varon;32;SD;SD;NA;definitivo
LC-2021-0250410;2021-06-04;2021;BICICLETA;Varon;28;SD;SD;NA;definitivo
LC-2021-0250445;2021-06-04;2021;MOTO;Varon;27;SD;SD;NA;definitivo
LC-2021-0250500;2021-06-04;2021;AUTO;Varon;59;SD;SD;NA;definitivo
LC-2021-0250531;2021-06-04;2021;MOTO;Varon;30;SD;SD;NA;definitivo
LC-2021-0250542;2021-06-04;2021;MOTO;Varon;28;SD;SD;NA;definitivo
LC-2021-0250685;2021-06-04;2021;MOTO;Varon;25;SD;SD;NA;definitivo
LC-2021-0251182;2021-06-04;2021;MOTO;Varon;34;SD;SD;NA;definitivo
LC-2021-0251533;2021-06-04;2021;PEATON;Varon;22;SD;SD;NA;definitivo
LC-2021-0251578;2021-06-04;2021;BICICLETA;Varon;31;SD;SD;NA;definitivo
LC-2021-0252130;2021-06-04;2021;AUTO;Mujer;38;SD;SD;NA;definitivo
LC-2021-0253962;2021-06-04;2021;TRANSPORTE PUBLICO;Mujer;65;SD;SD;NA;definitivo
LC-2021-0255398;2021-06-04;2021;SD;Varon;45;SD;SD;NA;definitivo
LC-2021-0319544;2021-06-04;2021;SD;Mujer;73;SD;SD;NA;definitivo
LC-2021-0250905;2021-06-05;2021;MOTO;Varon;37;SD;SD;NA;definitivo
LC-2021-0250957;2021-06-05;2021;PEATON;Mujer;40;SD;SD;NA;definitivo
LC-2021-0250995;2021-06-05;2021;MOTO;Varon;36;SD;SD;NA;definitivo
LC-2021-0251078;2021-06-05;2021;MOTO;Varon;28;SD;SD;NA;definitivo
LC-2021-0251160;2021-06-05;2021;CAMION;Varon;41;SD;SD;NA;definitivo
LC-2021-0251160;2021-06-05;2021;CAMION;Varon;29;SD;SD;NA;definitivo
LC-2021-0251180;2021-06-05;2021;PEATON;Mujer;41;SD;SD;NA;definitivo
LC-2021-0251218;2021-06-05;2021;AUTO;Varon;42;SD;SD;NA;definitivo
LC-2021-0251218;2021-06-05;2021;AUTO;Mujer;30;SD;SD;NA;definitivo
LC-2021-0251218;2021-06-05;2021;AUTO;Varon;42;SD;SD;NA;definitivo
LC-2021-0251283;2021-06-05;2021;UTILITARIO;Varon;49;SD;SD;NA;definitivo
LC-2021-0251385;2021-06-05;2021;PEATON;Mujer;52;SD;SD;NA;definitivo
LC-2021-0251528;2021-06-05;2021;SD;SD;SD;SD;SD;NA;definitivo
LC-2021-0251581;2021-06-05;2021;MOTO;Varon;34;SD;SD;NA;definitivo
LC-2021-0251693;2021-06-05;2021;MOTO;Mujer;20;GRAVE;SD;NA;definitivo
LC-2021-0251702;2021-06-05;2021;MOTO;Varon;27;SD;SD;NA;definitivo
LC-2021-0260815;2021-06-05;2021;MOVIL;Mujer;32;SD;SD;NA;definitivo
LC-2021-0251674;2021-06-06;2021;MOTO;Varon;23;SD;SD;NA;definitivo
LC-2021-0251863;2021-06-06;2021;AUTO;SD;SD;SD;SD;NA;definitivo
LC-2021-0252021;2021-06-06;2021;MOTO;Varon;23;SD;SD;NA;definitivo
LC-2021-0252118;2021-06-06;2021;TAXI;Varon;38;SD;SD;NA;definitivo
LC-2021-0252156;2021-06-06;2021;BICICLETA;Mujer;57;SD;SD;NA;definitivo
LC-2021-0252198;2021-06-06;2021;PEATON;Mujer;77;SD;SD;NA;definitivo
LC-2021-0252255;2021-06-06;2021;PEATON;Varon;50;SD;SD;NA;definitivo
LC-2021-0269687;2021-06-06;2021;SD;Mujer;51;SD;SD;NA;definitivo
LC-2021-0604251;2021-06-06;2021;SD;Varon;44;SD;SD;NA;definitivo
LC-2021-0252503;2021-06-07;2021;AUTO;Varon;54;SD;SD;NA;definitivo
LC-2021-0252503;2021-06-07;2021;AUTO;Varon;50;SD;SD;NA;definitivo
LC-2021-0252589;2021-06-07;2021;AUTO;Varon;27;SD;SD;NA;definitivo
LC-2021-0252645;2021-06-07;2021;BICICLETA;Varon;48;SD;SD;NA;definitivo
LC-2021-0252911;2021-06-07;2021;MOTO;Varon;35;SD;SD;NA;definitivo
LC-2021-0253014;2021-06-07;2021;BICICLETA;SD;SD;SD;SD;NA;definitivo
LC-2021-0253057;2021-06-07;2021;BICICLETA;Mujer;32;SD;SD;NA;definitivo
LC-2021-0253057;2021-06-07;2021;BICICLETA;Mujer;3;SD;SD;NA;definitivo
LC-2021-0253061;2021-06-07;2021;SD;Mujer;24;SD;SD;NA;definitivo
LC-2021-0253074;2021-06-07;2021;MOTO;Varon;45;SD;SD;NA;definitivo
LC-2021-0253074;2021-06-07;2021;MOTO;Varon;33;SD;SD;NA;definitivo
LC-2021-0253214;2021-06-07;2021;BICICLETA;Varon;48;SD;SD;NA;definitivo
LC-2021-0253222;2021-06-07;2021;PEATON;Mujer;47;SD;SD;NA;definitivo
LC-2021-0253403;2021-06-07;2021;AUTO;Varon;35;SD;SD;NA;definitivo
LC-2021-0253514;2021-06-07;2021;MOTO;Mujer;SD;SD;SD;NA;definitivo
LC-2021-0253567;2021-06-07;2021;SD;Varon;29;SD;SD;NA;definitivo
LC-2021-0253584;2021-06-07;2021;MOTO;SD;SD;SD;SD;NA;definitivo
LC-2021-0253618;2021-06-07;2021;MOTO;Mujer;26;SD;SD;NA;definitivo
LC-2021-0253803;2021-06-07;2021;MOTO;Varon;29;SD;SD;NA;definitivo
LC-2021-0253824;2021-06-07;2021;SD;Mujer;SD;SD;SD;NA;definitivo
LC-2021-0253824;2021-06-07;2021;SD;Varon;32;SD;SD;NA;definitivo
LC-2021-0253824;2021-06-07;2021;SD;Mujer;16;SD;SD;NA;definitivo
LC-2021-0253901;2021-06-07;2021;BICICLETA;Varon;38;SD;SD;NA;definitivo
LC-2021-0254035;2021-06-07;2021;TRANSPORTE PUBLICO;Mujer;46;SD;SD;NA;definitivo
LC-2021-0254042;2021-06-07;2021;MOTO;Varon;37;SD;SD;NA;definitivo
LC-2021-0254063;2021-06-07;2021;PEATON;Varon;62;SD;SD;NA;definitivo
LC-2021-0255594;2021-06-07;2021;MOTO;Varon;22;SD;SD;NA;definitivo
LC-2021-0256808;2021-06-07;2021;MOTO;Mujer;44;SD;SD;NA;definitivo
LC-2021-0267943;2021-06-07;2021;AUTO;SD;SD;SD;SD;NA;definitivo
LC-2021-0267943;2021-06-07;2021;AUTO;Mujer;40;SD;SD;NA;definitivo
LC-2021-0254184;2021-06-08;2021;MOTO;Varon;32;SD;SD;NA;definitivo
LC-2021-0254382;2021-06-08;2021;MOTO;Mujer;28;SD;SD;NA;definitivo
LC-2021-0254502;2021-06-08;2021;BICICLETA;Mujer;29;SD;SD;NA;definitivo
LC-2021-0254551;2021-06-08;2021;AUTO;Mujer;52;SD;SD;NA;definitivo
LC-2021-0254654;2021-06-08;2021;PEATON;Varon;86;SD;SD;NA;definitivo
LC-2021-0254708;2021-06-08;2021;MOTO;Mujer;38;SD;SD;NA;definitivo
LC-2021-0254844;2021-06-08;2021;MOTO;Varon;26;SD;SD;NA;definitivo
LC-2021-0255216;2021-06-08;2021;PEATON;Varon;27;SD;SD;NA;definitivo
LC-2021-0255228;2021-06-08;2021;BICICLETA;Varon;23;SD;SD;NA;definitivo
LC-2021-0255355;2021-06-08;2021;AUTO;Varon;70;SD;SD;NA;definitivo
LC-2021-0255387;2021-06-08;2021;BICICLETA;Mujer;23;GRAVE;SD;NA;definitivo
LC-2021-0255543;2021-06-08;2021;BICICLETA;Mujer;25;SD;SD;NA;definitivo
LC-2021-0255611;2021-06-08;2021;MOTO;Varon;27;SD;SD;NA;definitivo
LC-2021-0255626;2021-06-08;2021;MOTO;Varon;22;SD;SD;NA;definitivo
LC-2021-0255731;2021-06-08;2021;MOTO;Varon;45;SD;SD;NA;definitivo
LC-2021-0255796;2021-06-08;2021;MOTO;Varon;34;SD;SD;NA;definitivo
